MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
13.6666669845581,697.5,4.42800015211105,7.875,14.1300001144409,1,2315.5672802125,133.462815,Wheat,SDB,CT,OI,Yes
14.2250003814697,680.0,4.52800005674362,8.13599967956543,14.8800001144409,1,2558.9748712,149.749995,Wheat,SDB,CT,OI,Yes
14.6916666030884,707.5,9.42499995231628,6.97000026702881,22.1000003814697,1,3190.46934325,198.545385,Wheat,SDB,CT,OI,Yes
12.5500001907349,614.799987792969,4.33200001716614,8.13399982452393,14.460000038147,1,2072.929,140.454957655258,Wheat,SDB,CT,OI,Yes
13.6666669845581,594.5,5.04199981689453,8.0939998626709,16.2000007629395,1,2630.288875,178.95,Wheat,SDB,CT,OI,Yes
12.4166669845581,641.799987792969,6.18099987506866,8.0019998550415,19.1700000762939,1,2174.9158643125,138.92649,Wheat,SDB,CT,OI,Yes
13.6666669845581,594.5,4.75899994373322,8.125,14.3599996566772,1,2504.6647978,141.64788,Wheat,SDB,CT,OI,Yes
12.6500005722046,570.200012207031,6.19799971580505,8.00599956512451,19.4400005340576,1,2638.8931455625,135.000255,Wheat,SDB,CT,OI,Yes
12.6500005722046,570.200012207031,7.87199974060059,7.50699996948242,20.5900001525879,1,2283.7375,140.454957655258,Wheat,SDB,CT,OI,Yes
10.716667175293,638.5,7.77499973773956,7.46799993515015,26.8500003814697,1,2203.1673028375,105.0,Wheat,SDB,CT,OI,Yes
12.4166669845581,641.799987792969,4.64399993419647,8.12800025939941,15.2399997711182,1,2149.0561715125,120.37233,Wheat,SDB,CT,OI,Yes
10.7416667938232,620.400024414062,6.09399974346161,8.02799987792969,19.7399997711182,1,1825.2964019875,165.073965,Wheat,SDB,CT,OI,Yes
12.5500001907349,614.799987792969,5.91399967670441,8.03800010681152,19.0799999237061,1,1893.0735927625,150.15204,Wheat,SDB,CT,OI,Yes
10.7416667938232,620.400024414062,6.14199995994568,8.01399993896484,19.4400005340576,1,2154.325,140.454957655258,Wheat,SDB,CT,OI,Yes
